Time,Activity,Messwert,TestPersonID
719.0,essen, 0.00801075,tp12
720.0,essen,-0.00026531,tp12
721.0,essen, 0.00518164,tp12
722.0,essen, 0.00436829,tp12
723.0,essen, 0.0088373,tp12
724.0,essen, 0.00627238,tp12
725.0,essen, 0.01222637,tp12
726.0,essen, 0.00379347,tp12
727.0,essen, 0.00638942,tp12
728.0,essen, 0.00506907,tp12
729.0,essen, 0.0024953,tp12
730.0,essen,-0.00016207,tp12
731.0,essen, 0.00479275,tp12
732.0,essen, -1.93663873e-05,tp12
733.0,essen,-0.00418518,tp12
734.0,essen,-0.00198846,tp12
735.0,essen,-0.00485237,tp12
736.0,essen,-0.00603785,tp12
737.0,essen,-0.00369133,tp12
738.0,essen,-0.0029844,tp12
739.0,essen,-0.00731608,tp12
740.0,essen,-0.00700912,tp12
741.0,essen,-0.0095534,tp12
742.0,essen,-0.00654601,tp12
743.0,essen,-0.00879242,tp12
744.0,essen,-0.00897526,tp12
745.0,essen,-0.00706425,tp12
746.0,essen,-0.01111788,tp12
747.0,essen,-0.01005188,tp12
748.0,essen,-0.01427132,tp12
749.0,essen,-0.00697665,tp12
750.0,essen,-0.01217807,tp12
751.0,essen,-0.00494238,tp12
752.0,essen,-0.0079302,tp12
753.0,essen,-0.00205815,tp12
754.0,essen,-0.0010281,tp12
755.0,essen, 0.00144094,tp12
756.0,essen, 0.00160159,tp12
757.0,essen,-0.00114836,tp12
758.0,essen,-0.00216138,tp12
759.0,essen, 0.00447442,tp12
760.0,essen, 0.00798292,tp12
761.0,essen, 0.00868236,tp12
762.0,essen, 0.00770449,tp12
763.0,essen, 0.00910297,tp12
764.0,essen, 0.01129778,tp12
765.0,essen, 0.01121747,tp12
766.0,essen, 0.01080389,tp12
767.0,essen, 0.0108799,tp12
768.0,essen, 0.01077185,tp12
769.0,essen, 0.00660504,tp12
770.0,essen,-0.00577106,tp12
771.0,essen, 0.00629965,tp12
772.0,essen,-0.00549646,tp12
773.0,essen,-0.00236613,tp12
774.0,essen,-0.00500684,tp12
775.0,essen,-0.00921367,tp12
776.0,essen,-0.00196771,tp12
777.0,essen,-0.00488514,tp12
778.0,essen,-0.00721388,tp12
779.0,essen,-0.00675099,tp12
780.0,essen,-0.01123184,tp12
781.0,essen,-0.01337365,tp12
782.0,essen,-0.01006017,tp12
783.0,essen,-0.01560941,tp12
784.0,essen,-0.00741348,tp12
785.0,essen,-0.00554719,tp12
786.0,essen,-0.01546119,tp12
787.0,essen,-0.00829429,tp12
788.0,essen,-0.00898672,tp12
